transaction_id,vin,fuel_liters,odometer_reading,timestamp
TXN_005241,O615865T,212.4,53676.4,2024-11-13 07:14:12
TXN_005242,E775204H,106.7,103909.7,2024-03-04 08:40:15
TXN_005243,O626383Z,191.5,70575.0,2024-12-10 07:29:25
TXN_005244,W365414P,94.1,100865.1,2024-09-07 08:08:12
TXN_005245,X164535K,99.3,72733.2,2024-04-24 08:48:50
TXN_005246,Z397187D,238.1,34848.0,2024-08-22 07:50:06
TXN_005247,W313518S,83.1,25928.1,2024-06-18 08:11:18
TXN_005248,I786527V,247.4,64306.9,2024-02-25 07:01:03
TXN_005249,J514936X,52.6,70574.6,2024-04-13 07:46:52
TXN_005250,P268705Q,77.7,75133.8,2024-10-26 07:14:19
TXN_005251,Y258313I,245.2,37750.1,2024-03-04 07:29:30
TXN_005252,L143888S,221.8,13332.1,2024-12-22 08:22:49
TXN_005253,S738721G,94.2,85156.2,2024-11-08 07:48:17
TXN_005254,Z884969X,210.9,90675.3,2024-07-09 07:39:19
TXN_005255,X095701Z,129.4,38222.6,2024-03-30 08:14:26
TXN_005256,E039308A,215.0,45795.8,2024-05-29 08:45:38
TXN_005257,D990162L,108.8,37674.8,2024-10-05 08:23:16
TXN_005258,C380262Z,186.0,41383.7,2024-08-31 07:52:19
TXN_005259,V315869J,132.3,67280.9,2024-02-21 07:17:15
TXN_005260,X792524G,243.6,42714.2,2024-11-10 07:20:30
TXN_005261,D728679J,225.3,65937.5,2024-01-23 07:27:37
TXN_005262,B751401V,134.2,100545.9,2024-04-05 07:22:43
TXN_005263,A454948H,211.3,52796.3,2024-03-29 08:50:20
TXN_005264,S525534R,162.7,48455.8,2024-10-29 08:22:30
TXN_005265,N848421V,95.6,39177.8,2024-03-01 07:04:13
TXN_005266,B627298Z,122.2,42493.4,2024-01-20 08:31:44
TXN_005267,K740748E,245.1,96445.9,2024-10-15 08:08:20
TXN_005268,M543799D,160.9,96587.0,2024-09-07 07:10:23
TXN_005269,L498182L,211.0,50892.0,2024-08-21 07:02:06
TXN_005270,V104332G,72.3,51945.6,2024-12-19 08:38:51
TXN_005271,N329318L,83.0,25176.5,2024-09-01 07:54:26
TXN_005272,G297500O,202.8,101989.8,2024-04-14 07:52:35
TXN_005273,P384251X,165.1,90176.3,2024-02-04 07:29:21
TXN_005274,D499471S,141.4,94386.6,2024-03-26 07:14:07
TXN_005275,N612018Y,148.0,105813.4,2024-11-28 08:16:16
TXN_005276,F929662O,132.7,82108.6,2024-08-19 07:02:01
TXN_005277,F210202W,234.4,72676.4,2024-03-27 08:05:07
TXN_005278,K409749O,156.6,35590.7,2024-08-15 08:29:57
TXN_005279,T551884K,163.4,35203.9,2024-02-23 07:22:58
TXN_005280,R662532R,170.6,56073.9,2024-02-19 07:39:21
TXN_005281,P260422J,124.4,94993.0,2024-09-01 08:36:11
TXN_005282,N612018Y,218.5,106580.4,2024-02-14 08:48:31
TXN_005283,E084700Z,126.8,86002.0,2024-07-21 07:25:57
TXN_005284,R183982Y,48.4,90835.0,2024-09-28 08:07:39
TXN_005285,C378427F,182.2,18781.3,2024-03-22 07:53:48
TXN_005286,X491778D,175.2,94975.1,2024-09-23 08:52:26
TXN_005287,B970629K,72.4,58744.1,2024-03-08 07:38:15
TXN_005288,X964016G,205.0,37697.9,2024-02-02 07:11:27
TXN_005289,S138999X,109.8,103249.7,2024-11-21 07:37:12
TXN_005290,C868727Q,175.3,20439.1,2024-10-18 07:52:28
TXN_005291,M468862Z,99.1,35206.6,2024-03-05 07:21:47
TXN_005292,S807374E,65.0,88968.4,2024-01-01 08:31:22
TXN_005293,F656766R,174.0,19667.5,2024-02-28 08:01:50
TXN_005294,J718227K,126.5,21370.3,2024-11-12 08:49:30
TXN_005295,D499471S,233.9,95332.7,2024-03-06 07:50:40
TXN_005296,I121003M,62.2,59798.2,2024-11-12 08:42:31
TXN_005297,Z829114T,136.3,71560.3,2024-03-31 07:22:25
TXN_005298,A109439N,131.4,62004.5,2024-05-30 07:49:39
TXN_005299,R339845Y,54.8,16958.8,2024-03-16 07:49:32
TXN_005300,D413164O,236.6,80318.7,2024-07-24 08:03:34
TXN_005301,Z593252U,202.6,77836.9,2024-12-07 07:32:07
TXN_005302,I305152C,78.7,40622.4,2024-09-03 07:57:22
TXN_005303,P369378R,162.4,31421.9,2024-07-03 08:47:08
TXN_005304,W265423V,46.4,89986.0,2024-01-06 07:23:52
TXN_005305,O640052Q,92.1,29362.3,2024-08-25 07:11:45
TXN_005306,W848018R,189.5,76437.8,2024-04-27 07:22:25
TXN_005307,C378427F,168.8,19456.4,2024-05-21 08:44:17
TXN_005308,X491778D,96.5,95276.7,2024-05-05 07:34:30
TXN_005309,I379473P,137.5,86196.8,2024-04-05 07:40:24
TXN_005310,M116155Q,182.0,33852.2,2024-11-06 07:55:38
TXN_005311,Z348039Y,196.4,48656.0,2024-03-11 08:59:06
TXN_005312,N859770R,244.2,25525.4,2024-02-01 07:02:36
TXN_005313,M355690J,197.2,25782.4,2024-09-02 07:34:48
TXN_005314,Y835841G,218.9,78089.8,2024-12-16 08:34:13
TXN_005315,U302843K,50.4,72112.2,2024-09-27 08:48:31
TXN_005316,Y713900V,136.4,52372.6,2024-07-28 07:43:50
TXN_005317,H127756I,77.6,87587.4,2024-11-03 08:58:39
TXN_005318,K603341G,95.2,38503.7,2024-09-04 08:20:13
TXN_005319,Q467065R,245.1,96311.8,2024-03-31 08:35:55
TXN_005320,W489638U,156.4,82303.4,2024-03-30 07:59:05
TXN_005321,M585064H,60.3,54774.8,2024-09-03 08:34:45
TXN_005322,A099770I,185.6,43593.1,2024-11-13 07:57:07
TXN_005323,P537147J,145.5,100343.0,2024-11-07 08:36:57
TXN_005324,I626765Y,155.8,19692.7,2024-10-11 07:07:31
TXN_005325,G604945K,220.5,23993.7,2024-02-14 08:36:18
TXN_005326,G297500O,238.5,102755.1,2024-12-10 07:57:45
TXN_005327,O536729R,249.7,30996.8,2024-07-22 08:57:03
TXN_005328,O626383Z,161.4,70997.0,2024-07-24 07:36:08
TXN_005329,L519398R,220.0,88150.5,2024-12-12 07:32:03
TXN_005330,H328710J,97.7,35118.7,2024-09-26 07:02:16
TXN_005331,S427109E,148.5,29782.3,2024-11-09 07:34:52
TXN_005332,D408240J,187.1,32742.5,2024-05-18 07:44:04
TXN_005333,U302843K,85.6,72342.8,2024-10-12 07:55:28
TXN_005334,B261375A,176.7,56560.2,2024-12-14 07:49:45
TXN_005335,L519398R,151.2,88633.7,2024-11-23 07:37:01
TXN_005336,D192832Y,77.2,76345.9,2024-03-10 08:00:14
TXN_005337,C378427F,42.3,19576.8,2024-12-25 08:59:30
TXN_005338,Z825128H,162.3,96583.3,2024-02-22 08:31:26
TXN_005339,D990162L,229.2,38412.9,2024-09-14 07:06:05
TXN_005340,D759464T,50.9,80345.4,2024-11-01 07:13:27
TXN_005341,N788957U,101.6,67782.2,2024-07-17 07:47:09
TXN_005342,A099770I,132.3,44115.4,2024-09-09 08:19:37
TXN_005343,O951802Z,54.5,75795.1,2024-07-13 08:35:04
TXN_005344,C647102A,65.6,80322.0,2024-12-13 07:38:44
TXN_005345,H499125P,234.9,56162.5,2024-12-09 07:22:21
TXN_005346,C399049W,178.8,38395.7,2024-05-01 08:19:18
TXN_005347,T254629F,57.8,103292.0,2024-03-25 07:17:30
TXN_005348,U717565Q,88.8,45624.2,2024-05-27 07:38:03
TXN_005349,H922680H,160.6,52650.3,2024-06-29 07:34:11
TXN_005350,Y258313I,223.3,38646.0,2024-03-26 07:41:37
TXN_005351,Y835841G,187.6,78789.0,2024-11-08 07:14:45
TXN_005352,S740344D,197.4,79346.6,2024-08-30 08:25:18
TXN_005353,D496499N,182.4,91429.5,2024-07-30 08:54:33
TXN_005354,C217043Y,161.9,79846.9,2024-11-07 07:59:22
TXN_005355,B998094L,60.1,89073.1,2024-02-12 07:29:47
TXN_005356,A399091Q,211.1,62370.3,2024-08-06 08:34:16
TXN_005357,S138999X,149.1,103829.7,2024-06-04 07:59:33
TXN_005358,I626765Y,84.6,19937.3,2024-07-02 08:36:23
TXN_005359,P268705Q,100.8,75475.4,2024-04-15 08:53:05
TXN_005360,J836440L,164.7,59901.4,2024-02-02 08:57:19
TXN_005361,F434558I,55.1,79478.7,2024-02-02 07:33:39
TXN_005362,C982258H,98.1,38447.8,2024-08-31 08:25:04
TXN_005363,N243106X,160.8,102387.2,2024-04-29 08:53:31
TXN_005364,A293870S,55.4,80141.6,2024-01-25 07:04:47
TXN_005365,C075622J,106.2,73109.4,2024-11-15 07:20:18
TXN_005366,P537147J,203.9,101098.7,2024-07-13 07:12:13
TXN_005367,C033119C,227.2,29384.6,2024-09-10 08:28:10
TXN_005368,O175496X,132.4,59247.2,2024-08-30 08:40:03
TXN_005369,W921277K,61.0,47771.4,2024-01-04 07:46:25
TXN_005370,K409749O,219.9,36173.3,2024-02-11 08:33:58
TXN_005371,I522872P,140.5,57398.9,2024-07-11 08:05:14
TXN_005372,V611254D,76.0,76264.5,2024-06-26 07:41:57
TXN_005373,I284210A,77.3,50471.9,2024-03-19 07:28:51
TXN_005374,Z262849I,64.6,104202.5,2024-04-23 08:58:06
TXN_005375,J599534Q,241.0,22035.0,2024-06-08 08:12:37
TXN_005376,B970629K,156.1,59143.7,2024-02-05 08:13:33
TXN_005377,R544948G,215.5,84578.6,2024-10-13 08:50:35
TXN_005378,H137215C,223.6,54022.2,2024-03-16 07:44:13
TXN_005379,F702966B,194.9,57008.2,2024-08-13 08:09:53
TXN_005380,N222196R,95.3,26334.9,2024-02-15 08:13:20
TXN_005381,P317810I,193.1,47634.7,2024-08-27 07:11:02
TXN_005382,Q998543T,63.0,91274.4,2024-07-08 08:24:57
TXN_005383,D759464T,218.2,80964.1,2024-06-22 08:30:48
TXN_005384,Q619906I,209.1,43122.2,2024-09-06 08:36:45
TXN_005385,J979955C,230.6,58490.9,2024-01-12 08:32:47
TXN_005386,X792524G,174.2,43339.8,2024-01-15 07:46:31
TXN_005387,A457759X,192.7,69412.6,2024-03-12 07:56:56
TXN_005388,G297500O,100.1,103031.3,2024-01-30 07:34:00
TXN_005389,A236231A,114.1,41307.2,2024-01-02 07:07:44
TXN_005390,R339845Y,59.5,17128.7,2024-04-25 08:28:20
TXN_005391,C634351X,237.6,96776.2,2024-02-05 08:36:21
TXN_005392,K891135P,156.4,87002.2,2024-06-17 08:29:00
TXN_005393,I111554Y,248.6,62477.5,2024-01-18 08:08:51
TXN_005394,P078447Z,123.5,80538.6,2024-07-17 08:59:21
TXN_005395,A399091Q,181.4,62850.3,2024-08-17 07:45:19
TXN_005396,E040541V,140.3,14862.4,2024-03-29 07:03:02
TXN_005397,S616928U,198.0,37992.3,2024-12-29 07:21:02
TXN_005398,N215704P,200.3,96974.0,2024-08-04 08:59:34
TXN_005399,N182449T,213.7,85896.3,2024-09-27 08:52:16
TXN_005400,G909656A,230.4,65920.9,2024-03-29 08:23:24
TXN_005401,S427109E,119.8,30172.1,2024-01-24 08:46:10
TXN_005402,T961943E,214.6,36234.2,2024-04-24 07:29:41
TXN_005403,W848018R,67.9,76670.0,2024-07-10 07:07:03
TXN_005404,A701277B,168.2,83799.4,2024-12-20 08:54:29
TXN_005405,R183046M,89.2,104139.2,2024-09-19 08:26:28
TXN_005406,Y258313I,176.1,39341.6,2024-03-04 08:49:30
TXN_005407,H278680E,249.4,52592.0,2024-05-29 08:27:24
TXN_005408,N415747M,114.0,68494.4,2024-07-29 07:34:30
TXN_005409,S886805Z,212.0,92867.1,2024-06-03 08:13:23
TXN_005410,T287334J,53.2,95383.8,2024-04-18 07:41:43
TXN_005411,L519398R,174.5,89249.2,2024-07-28 07:32:06
TXN_005412,G431329J,171.3,24129.3,2024-05-27 07:17:39
TXN_005413,X177852J,56.6,44829.4,2024-11-30 08:55:34
TXN_005414,D309805D,205.3,28441.2,2024-09-07 08:01:42
TXN_005415,I786527V,158.0,64718.6,2024-11-19 07:25:36
TXN_005416,Z522395V,52.2,100211.4,2024-01-27 08:24:17
TXN_005417,P345401K,220.9,53189.8,2024-12-18 07:59:33
TXN_005418,N848421V,124.4,39698.7,2024-03-01 08:38:45
TXN_005419,T254629F,207.5,103949.9,2024-11-18 08:54:31
TXN_005420,U717565Q,73.2,45826.6,2024-10-02 07:57:04
TXN_005421,V611254D,148.0,76836.5,2024-07-03 08:58:51
TXN_005422,R230047U,74.7,38349.7,2024-07-21 08:55:48
TXN_005423,D309805D,78.4,28752.8,2024-04-30 08:45:45
TXN_005424,N901398E,225.8,38606.6,2024-12-11 07:18:53
TXN_005425,J739363U,243.0,22504.3,2024-12-06 07:22:36
TXN_005426,Y411998D,170.2,71441.0,2024-04-17 07:39:33
TXN_005427,S616928U,218.6,38765.6,2024-07-30 07:06:20
TXN_005428,C075622J,51.4,73289.8,2024-03-29 08:32:12
TXN_005429,D177449W,131.1,89616.1,2024-11-04 08:36:42
TXN_005430,B677219Y,159.0,88392.6,2024-06-30 07:49:19
TXN_005431,J932480A,59.9,50668.1,2024-07-22 07:50:27
TXN_005432,D728679J,154.8,66425.2,2024-01-09 07:20:49
TXN_005433,Q467065R,75.6,96563.5,2024-12-28 07:46:52
TXN_005434,Z262849I,172.2,104644.5,2024-12-13 08:05:37
TXN_005435,I284210A,91.9,50802.6,2024-01-29 08:40:09
TXN_005436,M043898V,127.0,31283.9,2024-08-02 08:40:30
TXN_005437,H410564E,190.8,88797.5,2024-05-24 07:41:27
TXN_005438,E361103E,224.0,28040.7,2024-08-02 08:37:01
TXN_005439,W313678P,150.8,44533.7,2024-01-13 07:58:11
TXN_005440,P324241X,236.6,100443.9,2024-10-18 07:25:57
TXN_005441,C647102A,182.6,80860.2,2024-12-05 07:45:34
TXN_005442,B970629K,232.3,59915.6,2024-10-04 08:55:54
TXN_005443,B677219Y,97.9,88697.2,2024-02-18 08:56:47
TXN_005444,N275326R,153.7,64466.9,2024-08-03 08:53:22
TXN_005445,P403450V,136.4,74950.6,2024-06-27 07:56:39
TXN_005446,P143410A,237.9,56448.4,2024-03-20 07:38:02
TXN_005447,I766270G,100.5,21829.8,2024-02-01 07:52:16
TXN_005448,A587603Y,129.9,49559.4,2024-12-08 07:20:51
TXN_005449,R635365E,216.4,30740.8,2024-05-14 08:23:11
TXN_005450,D312038X,200.0,52349.3,2024-07-25 08:40:59
TXN_005451,T685574Q,112.7,76244.4,2024-09-14 07:16:29
TXN_005452,D951718A,123.8,38921.0,2024-08-08 08:32:35
TXN_005453,P615679S,249.7,48918.2,2024-08-15 08:49:47
TXN_005454,J861015F,247.3,73445.7,2024-07-23 08:17:15
TXN_005455,Z825128H,142.2,97148.5,2024-06-13 07:00:38
TXN_005456,X491778D,115.0,95684.4,2024-10-14 07:48:56
TXN_005457,I121003M,82.0,60074.3,2024-06-06 08:22:21
TXN_005458,I153195C,73.7,92105.6,2024-04-07 07:33:51
TXN_005459,R482366V,112.6,23976.8,2024-05-27 08:18:12
TXN_005460,R368876F,52.1,32396.8,2024-03-04 08:47:34
TXN_005461,Z201632S,128.7,40007.5,2024-12-11 07:47:49
TXN_005462,C611836O,135.9,27263.7,2024-10-20 07:10:38
TXN_005463,U558867M,95.4,88022.6,2024-08-13 08:13:55
TXN_005464,L731121U,190.3,87398.1,2024-11-19 08:45:14
TXN_005465,U675254U,207.9,88878.9,2024-11-25 07:34:03
TXN_005466,D456506K,224.4,55248.2,2024-07-04 07:43:21
TXN_005467,Q125674Z,44.6,35456.4,2024-09-12 08:46:37
TXN_005468,G747016D,118.8,29655.3,2024-10-25 07:02:48
TXN_005469,O585277L,108.1,29137.9,2024-12-29 07:33:42
TXN_005470,H410564E,115.7,89205.4,2024-12-08 07:11:59
TXN_005471,N215704P,188.7,97819.7,2024-08-28 08:34:21
TXN_005472,E179327Z,202.0,72908.3,2024-01-27 07:17:36
TXN_005473,X491778D,175.6,96174.3,2024-06-26 07:57:10
TXN_005474,F154788I,223.8,60662.2,2024-01-17 08:46:06
TXN_005475,U980793M,115.2,66396.5,2024-02-21 07:31:13
TXN_005476,L731121U,92.8,87792.9,2024-03-02 08:27:38
TXN_005477,S171339W,133.1,60905.0,2024-11-21 07:37:50
TXN_005478,Y415667V,112.5,80714.5,2024-12-03 08:43:21
TXN_005479,Q885165W,207.0,46653.5,2024-02-14 07:56:24
TXN_005480,W265423V,168.7,90701.5,2024-08-06 07:08:15
TXN_005481,H349578W,138.6,17698.5,2024-08-27 08:00:30
TXN_005482,A146584S,219.4,73552.6,2024-07-13 08:31:28
TXN_005483,E930103C,104.7,47333.1,2024-11-21 08:11:16
TXN_005484,B068486S,49.3,93632.9,2024-09-18 07:09:29
TXN_005485,K891135P,89.0,87326.3,2024-12-17 08:06:34
TXN_005486,W848018R,81.6,77020.6,2024-12-01 08:52:52
TXN_005487,R656523P,142.6,29008.4,2024-01-19 07:07:45
TXN_005488,O482814G,155.6,100534.8,2024-03-27 07:34:13
TXN_005489,S843443T,71.4,83300.4,2024-10-06 07:33:20
TXN_005490,I910651D,66.7,54258.1,2024-04-23 08:24:45
TXN_005491,O497840Z,128.6,43809.7,2024-10-03 08:13:17
TXN_005492,N507527W,240.4,36613.7,2024-12-17 07:58:08
TXN_005493,O175496X,207.2,59947.8,2024-06-29 08:29:17
TXN_005494,K193745M,160.9,103656.1,2024-05-12 08:02:25
TXN_005495,O626383Z,132.8,71584.4,2024-02-09 07:11:15
TXN_005496,K569816M,56.8,72525.1,2024-09-28 08:07:54
TXN_005497,A457759X,82.8,69738.9,2024-12-24 08:17:33
TXN_005498,W805310B,157.2,54274.5,2024-03-18 08:56:30
TXN_005499,B643815H,85.4,68155.9,2024-12-18 07:36:24
TXN_005500,A080100I,112.9,42750.0,2024-11-30 08:36:46
TXN_005501,I111554Y,242.2,63509.0,2024-09-16 07:22:15
TXN_005502,V611254D,249.5,77821.3,2024-04-10 08:00:28
TXN_005503,Q619906I,207.7,43752.7,2024-02-08 07:57:37
TXN_005504,C982258H,227.9,39423.5,2024-04-10 07:33:28
TXN_005505,U344565C,196.7,89433.0,2024-12-17 07:52:24
TXN_005506,Z348039Y,91.3,48924.4,2024-12-21 07:54:22
TXN_005507,I376724P,130.5,50387.4,2024-04-05 07:58:20
TXN_005508,A457759X,196.5,70338.5,2024-02-29 08:48:19
TXN_005509,R339845Y,53.2,17346.2,2024-12-17 08:02:32
TXN_005510,T254629F,200.8,104640.7,2024-03-22 08:22:55
TXN_005511,Z522395V,191.0,100797.6,2024-09-21 07:33:05
TXN_005512,F579050I,56.9,100343.0,2024-04-15 07:18:16
TXN_005513,R544948G,126.6,85065.1,2024-08-24 08:55:34
TXN_005514,F644925L,96.9,94463.3,2024-12-13 08:56:08
TXN_005515,S740344D,240.5,80351.2,2024-03-26 07:11:22
TXN_005516,Y341016Y,55.7,78077.6,2024-04-20 07:14:22
TXN_005517,Z348039Y,118.0,49410.9,2024-04-16 08:18:58
TXN_005518,Q998543T,247.2,92011.9,2024-03-28 07:59:01
TXN_005519,J970283U,193.8,57035.2,2024-05-28 07:49:18
TXN_005520,T226752J,111.6,82317.2,2024-08-21 08:53:56
TXN_005521,B912419T,248.0,18397.4,2024-03-22 08:50:29
TXN_005522,X792524G,143.3,43934.4,2024-12-22 08:22:51
TXN_005523,P369378R,191.0,31973.5,2024-08-17 07:46:56
TXN_005524,C399049W,213.4,39319.0,2024-02-16 08:23:07
TXN_005525,U717565Q,154.5,46454.2,2024-07-16 08:55:00
TXN_005526,K724004M,193.4,66192.5,2024-05-21 08:38:43
TXN_005527,L867362O,135.0,74500.9,2024-05-24 08:37:58
TXN_005528,H043289B,52.1,55230.1,2024-02-10 07:18:11
TXN_005529,B906594F,80.6,66347.0,2024-11-29 07:13:19
TXN_005530,D499471S,181.0,95939.7,2024-06-26 08:57:59
TXN_005531,U937526S,170.9,32881.1,2024-11-23 07:26:10
TXN_005532,V884252X,178.6,97803.9,2024-09-25 08:07:39
TXN_005533,U047095I,47.8,33481.5,2024-12-09 08:12:21
TXN_005534,Z427849P,179.2,42156.1,2024-11-28 08:25:51
TXN_005535,B261375A,233.1,57315.8,2024-08-13 08:52:03
TXN_005536,T617990Q,163.8,66442.6,2024-03-25 08:16:11
TXN_005537,R016571X,82.8,33371.8,2024-06-12 07:21:53
TXN_005538,M746872S,157.4,53002.7,2024-06-01 08:24:57
TXN_005539,H328710J,222.8,35903.9,2024-04-17 08:29:41
TXN_005540,E573322S,102.1,81444.8,2024-06-30 08:26:53
TXN_005541,T226752J,191.6,83172.0,2024-07-04 08:50:12
TXN_005542,P615679S,239.6,49639.0,2024-01-29 07:04:43
TXN_005543,H278680E,107.0,52881.3,2024-01-13 07:15:53
TXN_005544,L735866R,86.4,91619.6,2024-01-08 07:47:46
TXN_005545,X170462I,193.8,36525.3,2024-11-23 08:59:24
TXN_005546,R635365E,74.6,30962.2,2024-11-20 08:56:57
TXN_005547,Z148465S,127.1,105556.5,2024-11-18 07:01:06
TXN_005548,P720999P,41.9,71791.1,2024-09-20 07:53:32
TXN_005549,N859770R,205.1,26194.7,2024-02-03 08:24:35
TXN_005550,V611254D,167.3,78443.4,2024-07-01 07:59:45
TXN_005551,D814770X,168.8,49368.9,2024-11-21 08:21:59
TXN_005552,X422096K,212.6,56168.3,2024-11-21 08:45:56
TXN_005553,H219136K,56.8,23943.8,2024-12-06 07:16:09
TXN_005554,K614293Y,138.2,51151.0,2024-06-20 08:12:51
TXN_005555,W991022N,62.7,22513.0,2024-12-21 07:32:27
TXN_005556,D413164O,146.3,80708.4,2024-03-09 07:31:42
TXN_005557,Y415667V,114.4,81193.4,2024-11-02 07:41:01
TXN_005558,A293870S,186.8,80881.7,2024-11-30 07:26:22
TXN_005559,B261375A,98.9,57682.5,2024-05-20 08:40:08
TXN_005560,F154788I,176.1,61188.6,2024-06-16 07:13:34
TXN_005561,F476870R,125.0,18103.0,2024-09-09 07:16:41
TXN_005562,D312038X,97.8,52713.8,2024-06-16 08:32:06
TXN_005563,I379473P,79.2,86547.2,2024-04-27 08:06:29
TXN_005564,A995604Y,137.5,78905.1,2024-12-12 07:50:30
TXN_005565,O067165D,197.2,16686.2,2024-09-28 07:37:25
TXN_005566,K740748E,171.3,96888.6,2024-01-20 07:23:54
TXN_005567,H127756I,239.6,88246.3,2024-08-19 07:39:59
TXN_005568,C611836O,79.9,27531.0,2024-04-11 07:44:01
TXN_005569,P612275A,201.9,33342.5,2024-04-12 07:22:19
TXN_005570,X964016G,159.0,38136.4,2024-04-03 08:52:45
TXN_005571,C075622J,71.6,73528.7,2024-08-07 08:03:38
TXN_005572,R230047U,83.8,38677.1,2024-04-02 08:30:24
TXN_005573,I317461C,170.2,62647.3,2024-04-24 07:04:50
TXN_005574,X941343L,138.5,50924.4,2024-12-24 08:11:23
TXN_005575,V611254D,143.1,78903.0,2024-01-09 07:52:13
TXN_005576,W451712O,229.7,58838.2,2024-02-25 07:02:30
TXN_005577,J374545K,64.9,29581.0,2024-03-28 08:41:09
TXN_005578,A701277B,186.6,84525.3,2024-06-15 07:48:18
TXN_005579,S986652C,136.1,81560.1,2024-08-03 08:22:45
TXN_005580,X097289Y,198.5,49669.3,2024-10-13 08:57:08
TXN_005581,F476870R,107.0,18434.4,2024-06-26 07:09:35
TXN_005582,Y806578F,236.5,104404.1,2024-08-06 08:00:59
TXN_005583,W909670T,102.8,54788.2,2024-01-21 08:54:24
TXN_005584,E179327Z,40.6,73045.0,2024-04-09 07:49:14
TXN_005585,I376724P,194.4,51023.6,2024-09-04 08:14:54
TXN_005586,L278742B,165.2,15226.7,2024-06-24 07:54:05
TXN_005587,S742684H,185.1,61963.2,2024-06-10 08:20:48
TXN_005588,D870831I,230.1,75618.0,2024-10-24 08:50:22
TXN_005589,J932480A,141.5,51081.1,2024-12-02 07:19:50
TXN_005590,U791805I,192.5,71760.9,2024-09-17 08:38:23
TXN_005591,C348734E,92.7,27020.3,2024-10-18 08:30:34
TXN_005592,W941318A,111.9,82027.2,2024-04-28 07:33:18
TXN_005593,A299468T,157.7,91334.4,2024-07-17 07:39:00
TXN_005594,O589178N,132.0,85391.8,2024-01-09 07:09:44
TXN_005595,P586518V,115.0,94561.9,2024-06-16 07:37:24
TXN_005596,F131712T,224.3,49569.6,2024-04-03 07:57:10
TXN_005597,O536729R,206.4,31655.1,2024-07-04 08:10:53
TXN_005598,B230913C,143.0,44254.5,2024-09-05 07:24:01
TXN_005599,R927065U,104.3,97891.7,2024-03-27 08:20:25
TXN_005600,F210202W,111.0,73156.3,2024-08-17 08:00:27
TXN_005601,K409749O,78.0,36509.1,2024-03-30 08:41:18
TXN_005602,L278742B,105.6,15569.7,2024-11-23 08:00:02
TXN_005603,J212499T,118.5,41271.5,2024-08-03 08:39:16
TXN_005604,B677219Y,104.4,89108.1,2024-01-17 08:06:38
TXN_005605,J212499T,73.6,41479.9,2024-06-18 07:04:44
TXN_005606,I379473P,141.0,86948.1,2024-07-30 08:58:17
TXN_005607,K724004M,138.3,66672.9,2024-06-04 07:21:20
TXN_005608,T463745L,117.6,13272.9,2024-02-29 07:33:06
TXN_005609,C483503Z,74.0,50333.2,2024-11-04 08:01:46
TXN_005610,P078447Z,205.9,81228.2,2024-06-28 08:52:42
TXN_005611,U627570W,190.6,78393.4,2024-05-20 08:23:16
TXN_005612,U657661B,227.8,16336.7,2024-11-16 07:38:34
TXN_005613,M655852M,84.5,47828.5,2024-01-09 08:09:31
TXN_005614,K123828V,160.5,64368.4,2024-01-15 07:20:45
TXN_005615,G519108M,69.9,93942.6,2024-07-31 08:10:31
TXN_005616,W940196U,140.0,77530.7,2024-02-11 07:47:12
TXN_005617,Y806578F,103.5,104718.0,2024-11-29 07:16:26
TXN_005618,C378427F,81.6,19897.4,2024-07-05 08:38:37
TXN_005619,C229959B,142.5,38983.8,2024-01-17 08:46:00
TXN_005620,F413836D,93.5,57016.5,2024-06-11 07:16:06
TXN_005621,F870021B,134.8,72628.0,2024-07-15 07:47:50
TXN_005622,G982507S,186.6,82856.6,2024-12-12 08:41:19
TXN_005623,T287334J,139.1,95777.0,2024-08-21 07:30:15
TXN_005624,A701277B,137.0,84923.5,2024-06-28 07:16:43
TXN_005625,F819600N,156.8,88805.8,2024-07-19 08:13:42
TXN_005626,M585064H,197.2,55539.5,2024-02-09 08:44:05
TXN_005627,T463745L,242.2,14183.4,2024-06-25 07:51:44
TXN_005628,D516060E,230.4,44930.8,2024-04-08 08:57:16
TXN_005629,A913800P,127.3,101954.2,2024-08-06 07:41:14
TXN_005630,R656523P,108.0,29403.2,2024-09-02 08:06:22
TXN_005631,M043898V,195.8,31827.2,2024-05-19 07:10:48
TXN_005632,U791805I,214.2,72599.5,2024-04-17 07:48:26
TXN_005633,V740640N,136.0,90738.2,2024-10-21 08:28:53
TXN_005634,A146584S,208.8,74075.8,2024-03-31 07:19:31
TXN_005635,C387571U,61.9,62957.2,2024-05-29 08:13:53
TXN_005636,O516271Y,198.8,91853.3,2024-08-17 07:34:15
TXN_005637,H002921X,166.9,86710.1,2024-06-19 08:01:21
TXN_005638,N275326R,192.2,65000.5,2024-08-15 07:44:13
TXN_005639,Z769367P,210.4,104050.8,2024-09-05 08:27:55
TXN_005640,Z785969L,106.2,73592.9,2024-01-18 07:50:41
TXN_005641,Q998543T,137.2,92456.0,2024-06-06 08:27:29
TXN_005642,U547772Y,67.6,96131.8,2024-01-05 07:08:57
TXN_005643,P720999P,49.2,71954.7,2024-08-15 08:05:45
TXN_005644,Y713900V,207.0,52979.6,2024-06-29 07:09:51
TXN_005645,S525534R,222.7,49270.1,2024-09-09 08:10:01
TXN_005646,J374545K,105.0,29871.0,2024-02-15 07:45:43
TXN_005647,K367136W,164.8,70828.5,2024-12-11 08:30:41
TXN_005648,M518705S,63.3,34500.7,2024-01-03 07:11:28
